id,teks,tanggal,sumber,sentimen,teks_clean,teks_processed,teks_visual
15a0170c-e504-45f6-97d5-3b7b6c6dd22e,"percuma voucher smpe 100 , hrsnya pas kita masukin no alfagift voucher nempel sendiri lah kalau sesuai. ini harus d scan satu-satu vouchernya keburu yg antri d belakang risihh krna kasir cuman 1!! ujungnya voucher kadaluarsa sebelum d pake anehh. hrsnya tuh mau pesen alfagift atau ke toko asal voucher nya sesuai ya udah nempel sendiri aja , masih minus nih. kesel pake 2 tahun selalu nyari2 vc d tanya ke kasir ktnya gak ada vc promo kok pdhl d cek d rumah Ada. GA MENGUNTUNGKAN!!!!",2026-05-26 05:55:26,playstore,negatif,percuma voucher smpe hrsnya pas kita masukin no alfagift voucher nempel sendiri lah kalau sesuai ini harus d scan satusatu vouchernya keburu yg antri d belakang risihh krna kasir cuman ujungnya voucher kadaluarsa sebelum d pake anehh hrsnya tuh mau pesen alfagift atau ke toko asal voucher nya sesuai ya udah nempel sendiri aja masih minus nih kesel pake tahun selalu nyari vc d tanya ke kasir ktnya gak ada vc promo kok pdhl d cek d rumah ada ga menguntungkan,percuma voucher hrsnya pas masukin no alfagift voucher nempel sendiri kalau sesuai d scan satusatu vouchernya keburu antri d belakang risihh kasir cuma ujung voucher kadaluarsa d pakai anehh hrsnya tuh mau pesan alfagift toko asal voucher sesuai nempel sendiri minus kesel pakai tahun selalu nyari vc d tanya kasir ktnya tidak vc promo padahal d cek d rumah tidak untung,percuma voucher hrsnya pas masukin no voucher nempel sendiri sesuai d scan satusatu vouchernya keburu antri d belakang risihh kasir cuma ujung voucher kadaluarsa d anehh hrsnya tuh asal voucher sesuai nempel sendiri minus kesel tahun selalu nyari vc d tanya kasir ktnya vc promo d cek d rumah untung
c9f6e650-b8fa-4586-8878-98a8948e3f8d,good,2026-05-26 05:35:31,playstore,positif,good,good,good
9d17e513-3a75-4f01-a9d3-a69e30d016c6,"SUKAAA BGTTT PLSSSS, tapi kalo bisa ditambahin lagi dongg makeup makeup di alfagift/alfamart, aku soalnya suka beli makeup di alfagift karna nyampenya lebih cepet, tapi yaa terbatas bgt makeupnya, kalo bisa di tiap daerah ditambahin lagi dongg etalase makeupnya :3",2026-05-26 05:30:34,playstore,positif,sukaaa bgttt plssss tapi kalo bisa ditambahin lagi dongg makeup makeup di alfagiftalfamart aku soalnya suka beli makeup di alfagift karna nyampenya lebih cepet tapi yaa terbatas bgt makeupnya kalo bisa di tiap daerah ditambahin lagi dongg etalase makeupnya,sukaaa bgttt plssss kalau ditambahin dongg makeup makeup alfagiftalfamart soal suka beli makeup alfagift nyampenya lebih cepet batas banget makeupnya kalau tiap daerah ditambahin dongg etalase makeupnya,sukaaa bgttt plssss ditambahin dongg makeup makeup alfagiftalfamart soal suka makeup nyampenya cepet batas makeupnya tiap daerah ditambahin dongg etalase makeupnya
c7a5e5b2-b10f-4cad-8cbe-88f05d19f132,selalu semangat dan sukses selalu,2026-05-26 04:51:54,playstore,netral,selalu semangat dan sukses selalu,selalu semangat sukses selalu,selalu semangat sukses selalu
72120e74-81b8-413d-97a9-d531042f609a,saya enggak suka,2026-05-26 04:06:44,playstore,positif,saya enggak suka,tidak suka,suka
1ad891e6-9bfe-49f7-bd10-b0de45264637,penipu. aplikasinya yg pilih tokonya secara otomatis tapi chat tokonya bilng kejauhan pengantaran ke alamat saya dibatalin aja katanya tapi proses pengembalian dana tidak ada sampai sekarang sudah 3 hari dan sudah chat toko tidak ada balasan sama sekali chat CS juga tidak ada kelanjutan. klo GK bisa pengantaran tidak usah diterima by aplikasi ni namanya penipu an. uang nya gantung ntah dimana,2026-05-26 01:47:54,playstore,negatif,penipu aplikasinya yg pilih tokonya secara otomatis tapi chat tokonya bilng kejauhan pengantaran ke alamat saya dibatalin aja katanya tapi proses pengembalian dana tidak ada sampai sekarang sudah hari dan sudah chat toko tidak ada balasan sama sekali chat cs juga tidak ada kelanjutan klo gk bisa pengantaran tidak usah diterima by aplikasi ni namanya penipu an uang nya gantung ntah dimana,tipu aplikasi pilih toko otomatis chat toko bilng jauh antar alamat dibatalin kata proses dana tidak sekarang hari chat toko tidak balas sama sekali chat customer service tidak lanjut kalau tidak antar tidak usah terima by aplikasi ni nama tipu an uang gantung ntah,tipu pilih otomatis chat bilng jauh alamat dibatalin kata proses dana sekarang hari chat balas sekali chat customer service lanjut usah terima by ni nama tipu an uang gantung ntah
cb776dc5-a7b1-4752-95b5-d31b0c5f36f8,"males Belanja di Alfamart , pengirimannya lama,apalagi produk online. sudah melebihi 3 hari pun ,gak di kirim²",2026-05-25 22:49:55,playstore,netral,males belanja di alfamart pengirimannya lamaapalagi produk online sudah melebihi hari pun gak di kirim²,males belanja alfamart kirim lamaapalagi produk online lebih hari tidak kirim,males lamaapalagi produk online hari
7ee507e7-d670-4ab7-9160-0c30990286e4,kok gk bisa dibuka... terdeteksi com. ludashi. apaan itu,2026-05-25 22:49:19,playstore,netral,kok gk bisa dibuka terdeteksi com ludashi apaan itu,tidak buka deteksi com ludashi apa,buka deteksi com ludashi apa
d357d53c-2a3d-4776-ab7b-794417acada7,JELEEEEK APLIKASI MENGECEWAKAN!!!! PENGIRIMAN DARI ALFAGIFT UJUNG ASPAL KOTA BEKASI BURUK PELAYANAN NYA !!!!!! SLOW RESPON DAN LAMA PENGIRIMAN!!!!!!!!,2026-05-25 20:15:14,playstore,negatif,jeleeeek aplikasi mengecewakan pengiriman dari alfagift ujung aspal kota bekasi buruk pelayanan nya slow respon dan lama pengiriman,jeleeeek aplikasi kecewa kirim alfagift ujung aspal kota bekas buruk layan slow respons lama kirim,jeleeeek kecewa ujung aspal kota bekas buruk layan slow respons lama
dac5c3ae-fdec-4813-aa59-84170379d1b0,gk bisa dibuka. error trs,2026-05-25 19:49:25,playstore,negatif,gk bisa dibuka error trs,tidak buka error trs,buka error trs
ae9eaadc-8aea-4058-b1ba-06211efc5add,payah gabisa pengiriman luar lokasi hp,2026-05-25 15:36:51,playstore,negatif,payah gabisa pengiriman luar lokasi hp,payah tidak kirim luar lokasi handphone,payah luar lokasi handphone
82ad9522-029f-4572-a1dd-1a8dbb864cb7,"pesan jam 1, harusnya dateng jam 2(paling lama). jam 6 pesanan baru diterima, lucu bgt deh heran!",2026-05-25 14:19:14,playstore,netral,pesan jam harusnya dateng jam paling lama jam pesanan baru diterima lucu bgt deh heran,pesan jam dateng jam paling lama jam pesan baru terima lucu banget heran,dateng paling lama baru terima lucu heran
da53eb55-dae6-4ebd-b14a-c51bc01fc3f1,"padahal suka bgt belanja disini, tapi gatau kenapa tiap mau anter barang ada aja alesan kurir nya, yg ga angkat telp lah, yg gada ditempatlah. padahal gada yg nelp, saya juga ada dirumah. coba tolong dong dibenahi lagii kalo kurir sibuk, tolong ada keterangan pesanan bakal telat, jangan pake alesan yg ga dilakukan customer",2026-05-25 13:41:40,playstore,netral,padahal suka bgt belanja disini tapi gatau kenapa tiap mau anter barang ada aja alesan kurir nya yg ga angkat telp lah yg gada ditempatlah padahal gada yg nelp saya juga ada dirumah coba tolong dong dibenahi lagii kalo kurir sibuk tolong ada keterangan pesanan bakal telat jangan pake alesan yg ga dilakukan customer,padahal suka banget belanja sini gatau tiap mau anter barang alesan kurir tidak angkat telepon tidak tempat padahal tidak nelp rumah coba benah kalau kurir sibuk terang pesan bakal telat jangan pakai alesan tidak laku customer,suka sini gatau tiap anter alesan kurir angkat telepon tempat nelp rumah coba benah kurir sibuk terang bakal telat jangan alesan laku customer
c437ec8a-6d3c-40a6-a3bb-7493f051b4af,Tidak bisa pulihkan aplikasi,2026-05-25 13:20:48,playstore,negatif,tidak bisa pulihkan aplikasi,tidak pulih aplikasi,pulih
eec98400-b004-4900-a1ed-e7ee9b0308e2,"kecewa dengan kurir, aplikasi buat apa hanya komunikasi satu arah, gak bisa beri nilai. pengiriman selalu di tunda dengan alasan pelanggan tidak bisa dihubungi padahal sama sekali gak dihubungi kurir. padahal saya sudah sering, yang parah itu sampai kirim ke alamat orang lain. Parah banget lah . gak ada inovasi aplikasi nih komunikasi hanya satu arah. gak bisa lihat dia ada dimana. apakah masih di Alfa atau sudah kirim. seharusnya ada penilaian kurir alfagift. pas dilaporkan tunggu agen 2 hari.",2026-05-25 10:50:39,playstore,negatif,kecewa dengan kurir aplikasi buat apa hanya komunikasi satu arah gak bisa beri nilai pengiriman selalu di tunda dengan alasan pelanggan tidak bisa dihubungi padahal sama sekali gak dihubungi kurir padahal saya sudah sering yang parah itu sampai kirim ke alamat orang lain parah banget lah gak ada inovasi aplikasi nih komunikasi hanya satu arah gak bisa lihat dia ada dimana apakah masih di alfa atau sudah kirim seharusnya ada penilaian kurir alfagift pas dilaporkan tunggu agen hari,kecewa kurir aplikasi buat apa komunikasi satu arah tidak beri nilai kirim selalu tunda alas langgan tidak hubung padahal sama sekali tidak hubung kurir padahal sering parah kirim alamat orang parah banget tidak inovasi aplikasi komunikasi satu arah tidak lihat alfa kirim nilai kurir alfagift pas lapor tunggu agen hari,kecewa kurir buat apa komunikasi satu arah beri nilai selalu tunda alas langgan hubung sekali hubung kurir sering parah alamat orang parah inovasi komunikasi satu arah lihat nilai kurir pas lapor tunggu agen hari
884ff83e-39b1-43d7-a210-6689cb72def5,apk bodoh gak bisa dibuka,2026-05-25 10:41:53,playstore,negatif,apk bodoh gak bisa dibuka,aplikasi bodoh tidak buka,bodoh buka
06bb2d95-c9ab-49cc-ac04-7ab21fdfb963,Slow Respon Ketika Order Online Bahkan Chat Ajja Lama Dibalesnya & Orderan Pun Lama Terkirimnya,2026-05-25 10:01:03,playstore,netral,slow respon ketika order online bahkan chat ajja lama dibalesnya orderan pun lama terkirimnya,slow respons order online bahkan chat ajja lama dibalesnya order lama kirim,slow respons order online bahkan chat ajja lama dibalesnya order lama
9925524a-8873-4845-bb8c-b4b020e88493,kereennn,2026-05-25 09:20:38,playstore,positif,kereennn,kereennn,kereennn
baabc374-c616-4365-b3c4-6ea696726d20,terbaik 🫰,2026-05-25 08:51:31,playstore,positif,terbaik,baik,baik
a6677e17-0743-4bd7-a37c-68111fd77bcd,ini gada sanksi tegas apa buat kang parkir haammma bgt klo ada kang parkir,2026-05-25 07:52:53,playstore,netral,ini gada sanksi tegas apa buat kang parkir haammma bgt klo ada kang parkir,tidak sanksi tegas apa buat kang parkir haammma banget kalau kang parkir,sanksi tegas apa buat kang parkir haammma kang parkir
70d875cd-49f9-4117-a836-e20978eae306,"sangat disayangkan, makin kesini makin lambat dalam pelayanan Alfagift. pengirimannya hampir satujam lebih terus, engga seperti dulu kalau kita pesan langsung di kirim... saya udah 2 tahun lebih pake Alfagift sangat kecewa, saya mohon segera di perbaiki dalam pelayanan pengiriman nya...",2026-05-25 07:43:42,playstore,negatif,sangat disayangkan makin kesini makin lambat dalam pelayanan alfagift pengirimannya hampir satujam lebih terus engga seperti dulu kalau kita pesan langsung di kirim saya udah tahun lebih pake alfagift sangat kecewa saya mohon segera di perbaiki dalam pelayanan pengiriman nya,sangat sayang makin kesini makin lambat layan alfagift kirim hampir satujam lebih terus tidak dulu kalau pesan langsung kirim tahun lebih pakai alfagift sangat kecewa mohon segera baik layan kirim,sayang makin kesini makin lambat layan hampir satujam terus dulu langsung tahun kecewa mohon segera baik layan
e5c0c87a-50c8-4818-b8ad-6858ca8951c6,sistem nya berat sekali :),2026-05-25 07:41:53,playstore,netral,sistem nya berat sekali,sistem berat sekali,sistem berat sekali
be4ef3dd-6c00-4f54-a2a9-98ee4ecfc146,aplikasi nya makin jelek .. padahal hp ku baru .. bisa tuh kluar sendiri aplikasi nya.. mana kurir nya gak ada yg bagus semua semenjak kurir baru...,2026-05-25 06:46:20,playstore,netral,aplikasi nya makin jelek padahal hp ku baru bisa tuh kluar sendiri aplikasi nya mana kurir nya gak ada yg bagus semua semenjak kurir baru,aplikasi makin jelek padahal handphone ku baru tuh kluar sendiri aplikasi mana kurir tidak bagus semua semenjak kurir baru,makin jelek handphone ku baru tuh kluar sendiri mana kurir bagus semua semenjak kurir baru
237bec53-f934-401a-89c6-75d35a0afe5d,kurir tdk mau usaha cari,2026-05-25 06:15:14,playstore,netral,kurir tdk mau usaha cari,kurir tidak mau usaha cari,kurir usaha cari
ec6b00d8-6cde-445b-9889-782f93f522ea,"PELAYANAN BURUK, PENGEMBALIAN DANA TIDAK SEGERA DI PROSES, PADAHAL SALDO SUDAH BERKURANG, BAGAIMANA INI TANGGUNG JAWAB KALIAN, BENER BENER BIKIN KECEWA, AMPAS!!!!!",2026-05-25 05:36:12,playstore,negatif,pelayanan buruk pengembalian dana tidak segera di proses padahal saldo sudah berkurang bagaimana ini tanggung jawab kalian bener bener bikin kecewa ampas,layan buruk dana tidak segera proses padahal saldo kurang bagaimana tanggung jawab kalian bener bener bikin kecewa ampas,layan buruk dana segera proses saldo kurang bagaimana tanggung jawab kalian bener bener bikin kecewa ampas
bfc99630-00e5-4635-994a-b490023fb88c,"lemot, banyak problem",2026-05-25 05:33:11,playstore,negatif,lemot banyak problem,lot banyak problem,lot banyak problem
aac5d710-a194-4b2b-a637-926d8883cc34,jelekk. lemot perbagus lagi.,2026-05-25 05:17:22,playstore,negatif,jelekk lemot perbagus lagi,jelekk lot bagus,jelekk lot bagus
bec1898e-c004-4fdc-8581-a0246c706d63,"lalai, satu item ga sampai rumah, sudah di tegur ke tukang kirim nya cuma bilang ""iya"" tpi ga pernah di kirim 1 item itu, itu kejadian beberapa bulan lalu",2026-05-25 05:05:38,playstore,netral,lalai satu item ga sampai rumah sudah di tegur ke tukang kirim nya cuma bilang iya tpi ga pernah di kirim item itu itu kejadian beberapa bulan lalu,lalai satu item tidak rumah tegur tukang kirim cuma bilang iya tidak pernah kirim item jadi beberapa bulan lalu,lalai satu item rumah tegur tukang cuma bilang iya pernah item beberapa bulan lalu
4875e3ac-83e6-48f9-aef4-1d26cd15072c,"mantap,,,belanja jadi gak repot",2026-05-25 03:56:26,playstore,positif,mantapbelanja jadi gak repot,mantapbelanja jadi tidak repot,mantapbelanja repot
1984fd62-f953-4fa1-9eff-b51570bbae2d,sangat membantu,2026-05-25 03:47:11,playstore,positif,sangat membantu,sangat bantu,bantu
f011439e-efd0-4c63-b6d7-9f18652a25e9,"JADI BINTANG 2 SORRY, awalnya bagus bener kebantu dn aku belanja suka lebih dari 150k tapi tiap beli beras 5kg suka di abisin stoknya, di refresh ada stok tiap dimasukin keranjang stok kosong wkwk tapi beras premium yg harganya mahal selalu bisa dibeli dan banyak stok. ga ngerti deh sama sistemnya SAMA 1 LAGI, Pointnya ga bisa dipake buat potongan njir, tiap mau pake point buat voucher malah suruh masukin sandi aplikasi dan gitu terus berulang sampe GA BERHASIL",2026-05-25 02:50:33,playstore,netral,jadi bintang sorry awalnya bagus bener kebantu dn aku belanja suka lebih dari k tapi tiap beli beras kg suka di abisin stoknya di refresh ada stok tiap dimasukin keranjang stok kosong wkwk tapi beras premium yg harganya mahal selalu bisa dibeli dan banyak stok ga ngerti deh sama sistemnya sama lagi pointnya ga bisa dipake buat potongan njir tiap mau pake point buat voucher malah suruh masukin sandi aplikasi dan gitu terus berulang sampe ga berhasil,jadi bintang sorry awal bagus bener bantu dn belanja suka lebih k tiap beli beras kg suka abisin stok refresh stok tiap dimasukin keranjang stok kosong beras premium harga mahal selalu beli banyak stok tidak ngerti sama sistem sama point tidak pakai buat potong njir tiap mau pakai point buat voucher malah suruh masukin sandi aplikasi gitu terus ulang tidak hasil,bintang sorry awal bagus bener bantu dn suka k tiap beras kg suka abisin stok refresh stok tiap dimasukin keranjang stok kosong beras premium harga mahal selalu banyak stok ngerti sistem point buat potong njir tiap point buat voucher suruh masukin sandi gitu terus ulang hasil
c45828ce-cd23-47d5-8ce0-55da3cf5b058,gawat ni belanja online disini pas pesanan terkendala dan proses pengembalian dana ribet & di persulit padahal kan itu uang saya yg begitu belanja langsung bayar tapi pas pengembalian dana malah belaga lupa udh gitu lapor sana sini tetep ga di tanggapi,2026-05-25 02:39:02,playstore,netral,gawat ni belanja online disini pas pesanan terkendala dan proses pengembalian dana ribet di persulit padahal kan itu uang saya yg begitu belanja langsung bayar tapi pas pengembalian dana malah belaga lupa udh gitu lapor sana sini tetep ga di tanggapi,gawat ni belanja online sini pas pesan kendala proses dana ribet sulit padahal kan uang belanja langsung bayar pas dana malah belaga lupa gitu lapor sana sini tetep tidak tanggap,gawat ni online sini pas kendala proses dana ribet sulit kan uang langsung bayar pas dana belaga lupa gitu lapor sana sini tetep tanggap
